id,smiles,notes,params_json
CHEMBL8604,CCOC(=O)/C=C(C)/C(F)=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1Cl,,
CHEMBL8605,O=C[C@H](Cc1ccccc1)NC(=O)C1Cc2ccccc2S(=O)(=O)N1,,
CHEMBL8699,COCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,,
CHEMBL4559947,Nc1nnc(COc2cccc3ccccc23)o1,,
CHEMBL8700,CC(=O)N(CC(=O)O)c1ccc(O)cc1,,
CHEMBL8624,COc1cc2c[n+](C)c3c(c2cc1OC)Cc1cc2c(cc1-3)OCO2.[Cl-],,
CHEMBL8625,O=c1c2c(O)cccc2n2nc(CNCCO)c3ccc(NCCNCCO)c1c32,,
CHEMBL8626,CN1CCCC(c2cccc(O)c2)C1,,
CHEMBL8627,C[S+]([O-])c1ccc(Oc2cnc(O)nc2)cc1,,
CHEMBL8717,Cc1nccn1CCCNC(=O)c1cc2ccccc2n1C,,
CHEMBL8741,CCCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3,,
CHEMBL8742,N=C(N)NCCCNCc1c[nH]c2ccccc12,,
CHEMBL8743,NCCNCc1ccc2ccccc2c1,,
CHEMBL8744,CC1=C/C(=C\c2ccccc2)C(=O)C(C)(O)C12CC2,,
CHEMBL8745,CCCC[C@@H](C[C@@H](CCc1ccc(CCc2ccccc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,,
CHEMBL8954,CC(C)Oc1cccc(-n2c(NNC(=O)Nc3cccc(C(F)(F)F)c3)nc3ccccc3c2=O)c1,,
CHEMBL8956,C=C=C(Cc1ccccc1)CN(C)C,,
CHEMBL8957,O=C(NCCCCn1ccnc1)c1ccc(Cl)nc1,,
CHEMBL8958,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Br)oc23)CC1,,
CHEMBL8701,COc1ccc(N(CC(=O)O)C(C)=O)cc1,,
CHEMBL1163245,N=C1C2=C(NCCC2=O)c2nccc3c2c1nc1ccccc13,,
CHEMBL8421,Cn1cc(C2=NCC3(CC4CCC(C3)[N+]4(C)C)O2)c2ccccc21.[I-],,
CHEMBL8424,CN1CC=C(c2c(O)cc(O)c3c(O)cc(-c4ccccc4)nc23)CC1,,
CHEMBL8426,COc1cc2nc(N3CCN(C(C)=O)CC3)cc(N)c2cc1OC,,
CHEMBL8718,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C#N)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,,
CHEMBL4553169,CC(C)(C)c1ccc(NC(=O)Nc2cccc3[nH]ccc23)cc1,,
CHEMBL4553170,CC[C@H](C)[C@H](NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,,
CHEMBL4553171,CCC[C@H]1CN(S(=O)(=O)N(C)CC)C[C@@H]1N,,
CHEMBL4553172,O=c1nc(N2CCN(CC3CCCCC3)CC2)oc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,,
CHEMBL4553173,CCCCCCCCCCc1ccc(S(=O)(=O)C2C3CCC(N3)C2NCc2ccc3ccccc3c2)cc1,,
CHEMBL4553174,CC(=O)NC[C@H]1CN(c2ccc(N3CCC(Nc4ccc(F)cc4)CC3)c(F)c2)C(=O)O1,,
CHEMBL4553175,CC(=O)c1c(C)[nH]c(-c2csc(-c3ccc(C)cc3C)n2)c1C,,
CHEMBL8720,N=C(N)NCCC[C@H](NCc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,,
CHEMBL8721,Cc1ccc2c(c1)C(=O)N(CC(C)(C)C[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c3cccc4cccc(c34)C1=O)C2=O.[Br-].[Br-],,
CHEMBL8467,C=C=CCN(C)C1CCc2ccccc21,,
CHEMBL8468,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCNC(CO)CO)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,,
CHEMBL8469,Cc1nn(-c2ccccc2)c(-c2ccccc2)c1CC(N)=O,,
CHEMBL8470,C=C1CC(C)(CC)OC1=O,,
CHEMBL8471,O=C(O)Cn1c(=O)c2ccccc2c(=O)c2ccccc21,,
CHEMBL8472,C=C1CC(CC)OC1=O,,
CHEMBL8473,N#CN/C(=N\C(Cn1ccnc1)c1ccc(Cl)cc1Cl)Nc1ccccc1Cl,,
CHEMBL9050,CCCCCN(C)C(=O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1,,
CHEMBL9052,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccncc4)oc23)CC1,,
CHEMBL9053,CCCCNC(=N)c1ccc(N2CCCN(c3ccc(C(=N)NCCCC)cc3)CC2)cc1,,
CHEMBL8427,CCCCCC(OC1CCCCO1)c1cccc(OCc2cccc(C(=O)OC)c2)c1,,
CHEMBL8511,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)/C(=C\c3ccccc3)[C@H]2S(=O)(=O)C1.[Na+],,
CHEMBL8512,CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,,
CHEMBL1163228,Cn1c(/C=C/c2cccc[n+]2C)cc2ccccc21.[I-],,
CHEMBL4553565,COCc1cc2c(-c3cccc(C(N)=S)c3)ccc(O)c2[nH]1,,
CHEMBL4553566,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(NC(=O)CN(CC)CC)c3cc[nH]c3n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,
CHEMBL8514,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,,
CHEMBL8515,CC(CCNC(=O)c1ccc(Cl)s1)n1ccnc1,,
CHEMBL8445,NCCNCc1nn2c3cccc(O)c3c(=O)c3c(NCCN)ccc1c32,,
CHEMBL8447,Cc1cccc(-c2ccc(C[C@H](CC(=O)NO)C(=O)N[C@H]3c4ccccc4C[C@H]3O)cc2)c1,,
CHEMBL8448,CCOC(=O)/C=C(C)/C(F)=C/C=C(C)/C=C/c1c(C)cc(C)c(Cl)c1C,,
CHEMBL8449,Cc1ccc2c(c1)C(=O)N(CCC[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c3cccc4cccc(c34)C1=O)C2=O.[Br-].[Br-],,
CHEMBL8450,CCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,,
CHEMBL8537,CCCCCC(=O)c1cccc(OCc2cccc(C(N)=O)c2)c1,,
CHEMBL8559,CC(NCCc1ccccc1)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,,
CHEMBL8560,CCCCCC(C)CCC(=O)CC(=O)N[C@H]1CCOC1=O,,
CHEMBL8561,N=C(N)N1CCN(Cc2ccc3ccccc3c2)CC1,,
CHEMBL8562,CC(C)(C)c1cc(/C=C2\CCOC2=O)cc(C(C)(C)C)c1O,,
CHEMBL8563,N#CN1CCC(CNS(=O)(=O)c2ccccc2)C1,,
CHEMBL9056,O=C(CCN1CCCCC1)c1ccc(O)c(O)c1[N+](=O)[O-],,
CHEMBL9057,Cc1nccn1CCCNC(=O)c1ccc(Cl)s1,,
CHEMBL9060,CCCCCCCC/C=C\CCCCCCCCN1CCOCC1,,
CHEMBL9062,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCN(C)C(=O)[C@H](C)N)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,,
CHEMBL9063,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCN(C)C(=O)CN)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,,
CHEMBL9064,C=C=CC(C)N(C)Cc1ccccc1,,
CHEMBL8776,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2C(=O)N2CCOCC2)cc1,,
CHEMBL8516,O=C(NCCCCn1cncn1)c1ccc(Cl)s1,,
CHEMBL8606,CC(=C/CN1CCOCC1)/C=C/C=C(C)/C=C/C1C(C)CCCC1(C)C,,
CHEMBL8607,CC(=O)N(CC(=O)O)c1ccc([N+](=O)[O-])cc1,,
CHEMBL8608,O=C(CCCCCCCCCCBr)CC(=O)N[C@H]1CCOC1=O,,
CHEMBL8609,CCCCCCCCCC(O)CC(=O)N[C@H]1CCOC1=O,,
CHEMBL8610,C(#CCN1CCCC1)COC1=NOCC1,,
CHEMBL8538,COc1ccc(C(=O)NC(C)C(=O)O)cc1,,
CHEMBL8539,CCCC[C@@H](C[C@@H](CCc1cccc(-c2ccccc2)c1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,,
CHEMBL8540,CC(C)(C)c1cc(CCc2cccnc2)cc(C(C)(C)C)c1O,,
CHEMBL8541,Cc1nc(N(C)C(=O)c2ccc(C(=N)N)cc2)sc1CCC(=O)O,,
CHEMBL8629,Cc1ccc(Oc2cncnc2O)cc1,,
CHEMBL3309387,C[C@H](O)CNc1nccc(-n2ccnc2Cc2cccc(NC(=O)c3ccncc3)c2)n1,,
CHEMBL8564,O=C1[C@@H](NS(=O)(=O)c2cc3cccnc3s2)CCN1CCNc1ccncc1,,
CHEMBL8649,O=C(CCCCc1ccccc1)c1ccc(O)c(O)c1[N+](=O)[O-],,
CHEMBL4553641,COc1ccc(NC(=O)C2(C)CCCN2)cc1,,
CHEMBL8650,C=C1CC2(OC1=O)C(C)CCCC2C,,
CHEMBL8651,CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3,,
CHEMBL8652,CCC(C)(C)c1cc(/C=C/c2cccnc2)cc(C(C)(C)CC)c1O,,
CHEMBL8653,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O)CCCN1C(=O)c2ccccc2C1=O.[Br-].[Br-],,
CHEMBL8865,CCCn1c(=O)c2nc(-c3ccc(S(=O)(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)[nH]c2n(CCC)c1=O,,
CHEMBL8867,NC(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,,
CHEMBL8868,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(C(=O)N(C)C)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,,
CHEMBL8702,O=C(C[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO,,
CHEMBL8703,O=C[C@H](Cc1ccccc1)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1,,
CHEMBL8704,CCCCCC(O)c1cccc(OCc2ccccn2)c1,,
CHEMBL8630,COc1cccc2c1c(=O)c1c(NCCN)ccc3c(CNCCN)nn2c31,,
CHEMBL8631,CC(C)(C)c1cc(/C=C/c2ccc[n+]([O-])c2)cc(C(C)(C)C)c1O,,
CHEMBL8632,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)cc(N)c2cc1OC,,
CHEMBL8633,Cn1nnnc1C(/C=C/C(O)CC(O)CC(=O)[O-])=C1c2ccc(F)cc2-c2cc(F)ccc21.[Na+],,
CHEMBL8381,O=C(O)CN1C(=O)c2cccc3cccc1c23,,
CHEMBL8382,O=C1[C@@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2cc[nH]cc-2n1,,
CHEMBL8384,CCCCCC(C)(O)c1cccc(OCc2ccc3ccccc3n2)c1,,
CHEMBL8959,COc1ccc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1,,
CHEMBL8960,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C=O)OCO3,,
CHEMBL8962,COC1=CC(=O)c2c(c(-c3nc(C)cs3)cn2C)C1=O,,
CHEMBL8963,CCCN1CCC(COC(c2ccccc2)c2ccccc2)CC1,,
CHEMBL8964,O=C([O-])[C@H]1C(CCO)O[C@@H]2CC(=O)N21.[Na+],,
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,,
CHEMBL8429,CCCCCNC(=O)c1cccc2n[nH]c(O)c12,,
CHEMBL8722,C[C@]12CC[C@]3(C1)C(CC2=O)C[C@@H](O)C1[C@](C)(C(=O)O)CCC[C@@]13C,,
CHEMBL8723,CCc1c(CCOC)nn(-c2ccccc2)c1-c1ccccc1,,
CHEMBL8724,C/N=C(/S)c1c(C)nn(-c2ccccc2)c1-c1ccccc1,,
CHEMBL8726,N#CN1CC(OCC2CCCCC2)C1,,
CHEMBL8727,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)CN)OCO3,,
CHEMBL8729,Cc1ccc2c(c1)C(=O)N(CCC[N+](C)(C)CCCCCC[N+](C)(C)CC(C)(C)CN1C(=O)c3ccc(C)cc3C1=O)C2=O.[Br-].[Br-],,
CHEMBL8385,CCOC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@]4(C)C=C(C(=O)O)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,
CHEMBL8386,Cc1nc2c(s1)CN=C(c1ccccc1Cl)c1cc(Cl)ccc1-2,,
CHEMBL8474,CCCc1ccc(CC[C@H](N[C@H](C)C(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)Nc2ccccc2)cc1,,
CHEMBL8475,CCN1CCCC1CNC(=O)c1c(OC)ccc(I)c1O,,
CHEMBL8476,O=C(CCCc1ccccc1)c1ccc(O)c(O)c1[N+](=O)[O-],,
CHEMBL8771,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,,
CHEMBL8772,CCCCCC(O)c1cccc(OCc2cccc(CC(=O)O)c2)c1,,
CHEMBL8774,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CN(OCc3ccc(Cl)cc3)C(=O)Nc3ccccc3)C2SC1,,
CHEMBL8775,CC(=O)N(CC(=O)O)c1cccc2ccccc12,,
CHEMBL8432,O=C(C[C@@H](Cc1ccc(-c2ccc3c(c2)OCO3)cc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO,,
CHEMBL8517,N#CN1Cc2cc3ccccc3nc2C1,,
CHEMBL8518,CC(C)(CN1C(=O)c2ccccc2C1=O)C[N+](C)(C)CCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O.[Br-].[Br-],,
CHEMBL8519,Cc1cn(C2CC(O)C(CNC(=O)COc3ccc(OCc4ccccc4)cc3)O2)c(=O)[nH]c1=O,,
CHEMBL344157,CCN(CC)c1ccc(N2CCN(CC(=O)[C@H]3[C@H](C)CC4C5CCC6=CC(=O)C=C[C@]6(C)C5=CC[C@@]43C)CC2)nc1N(CC)CC,,
CHEMBL8730,N=C(N)NCCC[C@@H](NCc1c[nH]c2ccccc12)C(N)=O,,
CHEMBL8451,CCCC[C@@H](C[C@@H](CCc1ccc(Oc2ccccc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,,
CHEMBL8452,CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CCN(CCNc3ccncc3)C2=O)cc1,,
CHEMBL56,CCCN(CCC)C1CCc2cccc(O)c2C1,,
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,,
CHEMBL8477,C=CCSC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,,
CHEMBL8479,CCCC/C=C\c1cccc(OCc2ccc3ccccc3n2)c1,,
CHEMBL8480,N#CN1CCCC1CNC(=O)c1ccccc1,,
CHEMBL8565,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,,
CHEMBL8566,CC(C)(C)c1cc(/C=C/c2ccccc2)cc(C(C)(C)C)c1O,,
CHEMBL8501,Cc1c(C(=O)NCCC(=O)O)s/c(=N\C(=O)c2ccc(C(=N)N)cc2)n1Cc1ccccc1,,
CHEMBL8586,COc1ccc2[nH]c3c(NN)nncc3c2c1,,
CHEMBL8587,CCCCCCn1c(N)nc2c(O)nc(N)nc21,,
CHEMBL8589,COc1ccc2c(c1)CCC=C2CCCN1CCNCC1,,
CHEMBL8590,C=C1CC(C)OC1=O,,
CHEMBL8591,N#CN1CCCC1CNS(=O)(=O)c1ccccc1,,
CHEMBL8522,CCCCCC(O)c1cccc(OCc2cccc(C=O)c2)c1,,
CHEMBL8612,O=c1[nH]n(Cc2ccccc2)c2ccccc12,,
CHEMBL8613,CCOc1ccc2[nH]c3c(S)nncc3c2c1,,
CHEMBL8614,CCCCCCCCc1cc(OC)c(CC(C)N)cc1OC,,
CHEMBL8453,COc1ccc2c(c1)CCC=C2CCCN1CCN(c2ccccc2)CC1,,
CHEMBL8542,O=C1c2ccccc2N(COCc2ccccc2)S(=O)(=O)N1Cc1ccccc1,,
CHEMBL8543,COC(=O)c1ccc(O)c(C2OCCc3ccccc32)c1,,
CHEMBL8546,COc1ccc(CC(=O)NC(C)C2CCC3C4CC=C5CC(O)CCC5(C)C4CCC23C)cc1,,
CHEMBL8568,CCN(CC)c1cc(N)c2cc(OC)c(OC)cc2n1,,
CHEMBL8569,CCCc1cc(OC)c(CC(C)N)cc1OC,,
CHEMBL8570,COc1cc2c[n+](C)c3c(c2cc1OC)Cc1c-3ccc(O)c1OC.[Cl-],,
CHEMBL8655,CS(=O)(=O)Nc1cccc(-c2ccc(C[C@H](CC(=O)NO)C(=O)N[C@H]3c4ccccc4C[C@H]3O)cc2)c1,,
CHEMBL8656,O=c1cc(-c2ccccc2Cl)oc2c(-c3cncnc3)c(O)cc(O)c12,,
CHEMBL8593,COc1cccc2c1C(CCCN1CCN(c3ccccc3)CC1)=CCC2,,
CHEMBL8746,O=C([O-])CC(O)CC(O)/C=C/c1c(-c2ccc(F)cc2)c2ccccc2n2nnnc12.[Na+],,
CHEMBL8747,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,,
CHEMBL8615,c1ccc2c(C3=NCC4(CN5CCC4CC5)O3)c[nH]c2c1,,
CHEMBL8616,CCNCc1nn2c3cccc(O)c3c(=O)c3c(NCCN(C)C)ccc1c32,,
CHEMBL8617,COc1cccc2c1C(CCCN1CCN(c3ccccn3)CC1)=CCC2,,
CHEMBL4553154,COC(=O)c1cn(C[C@@H](C)Oc2ccc(Br)cc2OC)nn1,,
CHEMBL8708,NC1(C(=O)O)CCc2ccccc2C1,,
CHEMBL8547,N#CN1CC(OCc2ccccc2)C1,,
CHEMBL8634,CCCC[C@@H](C[C@@H](CCc1ccc(CCC)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,,
CHEMBL8635,CC(C)(C)c1cc(/C=C/c2ccc(Cl)c(Cl)c2)cc(C(C)(C)C)c1O,,
CHEMBL8636,Cc1ccc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1,,
CHEMBL8637,C=CCC1Oc2ccc(CO)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,,
CHEMBL8657,CCCCCCCC/C=C\CCCCCCCCn1ccnc1,,
CHEMBL8659,CCCCCCCC/C=C\CCCCCCCC(=O)O,,
CHEMBL8387,NNc1[nH]ncc2c3cc(O)ccc3nc1-2,,
CHEMBL8389,COc1cc(OC)c(OC)cc1CC(C)N,,
CHEMBL8751,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCN(C)CC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,,
CHEMBL8752,O=C1CCCc2cc(O)c(O)c([N+](=O)[O-])c21,,
CHEMBL8412,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,,
CHEMBL8413,CN1C2CCC1CC1(CN=C(c3cn(C)c4ccccc34)O1)C2,,
CHEMBL8414,Cc1[nH]cnc1CN1c2ccccc2CN(S(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1CCc1ccccc1,,
CHEMBL4553545,O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(Cl)cc1,,
CHEMBL4553546,CCCc1c(-c2nc(-c3ccc(C(O)CN4CCCCC4CC(=O)O)cc3)no2)noc1-c1ccccc1,,
CHEMBL8709,CC(=O)Nc1ccc(/C=C/c2ccc(Cl)cc2)cc1,,
CHEMBL8710,CC(=O)Nc1ccc(/C=C/c2ccc(F)cc2)cc1,,
CHEMBL8711,CCC[C@H]1C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CCC)C(=O)O[C@H](C)C(=O)N(C)[C@@H](CCC)C(=O)O[C@H](Cc2ccccc2)C(=O)N(C)[C@@H](CCC)C(=O)O[C@@H](C)C(=O)N1C,,
CHEMBL8712,C=C=C(CN)c1ccccc1,,
CHEMBL1163246,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NCCCCN,,
CHEMBL8433,O=C1[C@@H](NS(=O)(=O)c2ccc(-c3ccncc3)s2)CCN1Cc1cc2[nH]cccc-2n1,,
CHEMBL4553567,CC(=O)c1ccc(C(=O)N(C)CC2CCCOC2)cc1,,
CHEMBL4553568,O=C(/C=C/c1ccc(O)cc1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2s1,,
CHEMBL4553569,COc1cc2c(c3c1C(=O)C[C@@H](c1ccc(O)cc1)O3)C=CC(C)(CCC=C(C)C)O2,,
CHEMBL8731,C=C1CC(CCCCCCCCCCC)OC1=O,,
CHEMBL8732,CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)Oc4ccc([N+](=O)[O-])cc4)cc3)nc2c1=O,,
CHEMBL8733,C=CCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3,,
CHEMBL8734,C[C@@]1(N2C(=O)c3ccccc3C2=O)CCC(=O)NC1=O,,
CHEMBL8390,CC1Cc2ccccc2C(N)=N1,,
CHEMBL8391,CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCCNS(=O)(=O)c2ccc(Cl)c(Cl)c2)Cc2cc3c(cc2S1(=O)=O)OCCO3,,
CHEMBL8392,CC1(C)CC[C@]2(C(=O)n3cccn3)CC[C@]3(C)C(C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)C2C1,,
CHEMBL8393,Nc1nc2c(s1)CN=C(c1ccccc1)c1cc(Cl)ccc1-2,,
CHEMBL8394,C=CCC1Oc2cccc(SC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,,
CHEMBL8482,COc1cc2cc(N3CCCCC3)nc(N)c2cc1OC,,
CHEMBL8483,CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O,,
CHEMBL8416,CC(C)(CCCOc1ccc(C(=O)c2ccccc2)c(OCCCC(C)(C)C(=O)O)c1)C(=O)O,,
CHEMBL8502,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CN(OCc3ccccc3Cl)C(=O)Nc3ccccc3)C2SC1,,
CHEMBL8503,O=C1[C@@H](NS(=O)(=O)c2cc3c(Cl)nccc3s2)CCN1Cc1cc2c[nH]ccc-2n1,,
CHEMBL8504,CC(C)(C)c1cc(/C=C/c2ccccc2C(=O)O)cc(C(C)(C)C)c1O,,
CHEMBL8436,C=C1CC2(CC3CC4(CC(=C)C(=O)O4)CC3C2)OC1=O,,
CHEMBL8437,O=C1[C@@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2[nH]cccc-2n1,,
CHEMBL1163219,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,,
CHEMBL8523,CCN(CC)c1nc2sc3c(c2c(=O)o1)CCN(Cc1ccccc1)C3,,
CHEMBL8735,O=C(NCCCCn1ccnc1)c1cc2ccccc2[nH]1,,
CHEMBL8456,CC(C)(C)c1ccc(CN2Cc3ccccc3N(Cc3c[nH]cn3)C(CCc3ccccc3)C2)cc1,,
CHEMBL8457,Oc1ncncc1Oc1ccc(F)cc1,,
CHEMBL1163224,CC(=O)Nn1c(-c2ccccc2)nc2ccccc2c1=O,,
CHEMBL8485,CC(NCCCc1ccccc1)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,,
CHEMBL8571,CC(=O)/C=C1/C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12.[Na+],,
CHEMBL8572,Cc1c(CCC(=O)O)s/c(=N\C(=O)c2ccc(C(=N)N)cc2)n1C,,
CHEMBL8505,CC(C)(C)c1cc(/C=C/c2cccc(C(F)(F)F)c2)cc(C(C)(C)C)c1O,,
CHEMBL8595,CC(C)c1cc(/C=C/c2cccs2)cc(C(C)C)c1O,,
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,
CHEMBL8598,N=C(N)N1CCN(Cc2c[nH]c3ccccc23)CC1,,
CHEMBL8524,COc1ccc2c(c1)CCC=C2CCCN1CCN(c2cccc(Cl)c2)CC1,,
CHEMBL8527,C=C1CC(C(C)C)(C(C)C)OC1=O,,
CHEMBL8528,CCCCN(CCCC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,,
CHEMBL8529,CCCCCCCCCCCCCCCCOCC1(COC(=O)CCCCC[n+]2cccc3ccccc32)CSC1.[Br-],,
CHEMBL8618,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,,
CHEMBL8619,CC(=O)N(CC(=O)O)c1ccccc1C,,
CHEMBL1163230,Clc1ccc(/C=N/Nc2nc(Nc3cccc(Br)c3)nc(N3CCOCC3)n2)cc1,,
CHEMBL4553642,c1ccc(-c2cc3c(Nc4ccccn4)nccc3[nH]2)cc1,,
CHEMBL4553643,Cn1nccc1C(=O)Nc1sc2c(c1C#N)CCC2,,
CHEMBL8548,CN(C)c1nc2sc3c(c2c(=O)o1)CCCC3,,
CHEMBL8549,CCCCCC(=O)c1cccc(OCc2ccc3ccccc3n2)c1,,
CHEMBL8550,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1C(=O)C1CC1)OCO3,,
CHEMBL1163231,CCOc1ccccc1-c1nc2cc(C(F)(F)F)ccc2[nH]1,,
CHEMBL8551,Nc1cccc(C(=O)NCC(=O)O)c1,,
